Sample,cpd00254,cpd00063,cpd00205,cpd00034,cpd00030,cpd00149,cpd19013,cpd10515,cpd00058,cpd00099,cpd00048,cpd00009,cpd09225,cpd11574,cpd00131,cpd00547,cpd00104,cpd00393,cpd00263,cpd00220,cpd00218,cpd03424,cpd00541,cpd19112,cpd00971,cpd00244,cpd00443,cpd01079,cpd03387,cpd00305,cpd15574,cpd00240,cpd00067,cpd10393,cpd00074,cpd00011,cpd11640
G3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013509806013862315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H34,0.012162697905412426,0.012162697905412426,0.012162697905412426,0.012162697905412426,0.012162697905412426,0.012162697905412426,0.012162697905412426,0.012162697905412426,0.012162697905412426,0.012162697905412426,0.012162697905412426,0.012162697905412426,0.012162697905412426,0.012162697905412426,0.012162697905412426,0.012162697905412426,0.012162697905412426,0.01219333629164013,0.012167035602361929,0.012201097817865152,0.012169209759089727,0.012162697905412426,0.012162697905412426,0.012162697905412426,0.012162697905412414,0.012162697905412426,0.012174055464778106,0.012162697905412426,0.012162697905412426,0.012189000611231323,0.012162697905412426,0.012162697905412426,0.012162697905412426,0.012162697905412426,0.012162697905412426,0.01236060847706246,0.012182412240234052
I34,0.01141266888101018,0.01141266888101018,0.01141266888101018,0.01141266888101018,0.01141266888101018,0.01141266888101018,0.01141266888101018,0.01141266888101018,0.01141266888101018,0.01141266888101018,0.01141266888101018,0.01141266888101018,0.01141266888101018,0.01141266888101018,0.01141266888101018,0.01141266888101018,0.01141266888101018,0.011442045867386662,0.011416782863411626,0.011430173814033625,0.011418840967059774,0.01141266888101018,0.01141266888101018,0.01141266888101018,0.011412668881010203,0.01141266888101018,0.011423474414403827,0.01141266888101018,0.01141266888101018,0.01141884096705927,0.01141266888101018,0.01141266888101018,0.01141266888101018,0.01141266888101018,0.01141266888101018,0.011620547921256849,0.011412668881008142
J12,0.013489855444224683,0.013489855444224683,0.013489855444224683,0.013489855444224683,0.013489855444224683,0.013489855444224683,0.013489855444224683,0.013489855444224683,0.013489855444224683,0.013489855444224683,0.013489855444224683,0.013489855444224683,0.013489855444224683,0.013489855444224683,0.013489855444224683,0.013489855444224683,0.013489855444224683,0.014320341049092229,0.013494699450496453,0.01351848197247351,0.01349712442551281,0.013489855444224683,0.013489855444224683,0.013489855444224683,0.013489855444224695,0.013489855444224683,0.013502564117900085,0.013489855444224683,0.013489855444224683,0.01428522662092131,0.013489855444224683,0.013489855444224683,0.013489855444224683,0.013489855444224683,0.013489855444224683,0.013726072742856588,0.013497778864595675
J34,0.011937330602031402,0.011937330602031402,0.011937330602031402,0.011937330602031402,0.011937330602031402,0.011937330602031402,0.011937330602031402,0.011937330602031402,0.011937330602031402,0.011937330602031402,0.011937330602031402,0.011937330602031402,0.011937330602031402,0.011937330602031402,0.011937330602031402,0.011937330602031402,0.011937330602031402,0.013927313507204846,0.011941618327103153,0.011962151561614058,0.011943764712795374,0.011937330602031402,0.011937330602031402,0.011937330602031402,0.011937330602031412,0.011937330602031402,0.011948580747462804,0.011937330602031402,0.011937330602031402,0.011950291266631897,0.011937330602031402,0.011937330602031402,0.011937330602031402,0.011937330602031402,0.011937330602031402,0.012146973594020968,0.011943831922268798
K12,0.0059770674768698144,0.0059770674768698144,0.0059770674768698144,0.0059770674768698144,0.0059770674768698144,0.0059770674768698144,0.0059770674768698144,0.0059770674768698144,0.0059770674768698144,0.0059770674768698144,0.0059770674768698144,0.0059770674768698144,0.0059770674768698144,0.0059770674768698144,0.0059770674768698144,0.0059770674768698144,0.0059770674768698144,0.005992452855318101,0.0059792220605757364,0.005986235198018135,0.005980299935042053,0.0059770674768698144,0.0059770674768698144,0.0059770674768698144,0.005977067476869827,0.0059770674768698144,0.00598272657404426,0.0059770674768698144,0.0059770674768698144,0.005980299935041789,0.0059770674768698144,0.0059770674768698144,0.0059770674768698144,0.0059770674768698144,0.0059770674768698144,0.0060859383346451345,0.005977067476868748
L12,0.011712741943180647,0.011712741943180647,0.011712741943180647,0.011712741943180647,0.011712741943180647,0.011712741943180647,0.011712741943180647,0.011712741943180647,0.011712741943180647,0.011712741943180647,0.011712741943180647,0.011712741943180647,0.011712741943180647,0.011712741943180647,0.011712741943180647,0.011712741943180647,0.011712741943180647,0.0117428913380403,0.011716964094434602,0.011730707133038861,0.01171907631175856,0.011712741943180647,0.011712741943180647,0.011712741943180647,0.01171274194318067,0.011712741943180647,0.0117238315862359,0.011712741943180647,0.011712741943180647,0.011719076311758043,0.011712741943180647,0.011712741943180647,0.011712741943180647,0.011712741943180647,0.011712741943180647,0.011926086742647902,0.011712741943178557
M12,0.015280586635713885,0.015280586635713885,0.015280586635713885,0.015280586635713885,0.015280586635713885,0.015280586635713885,0.015280586635713885,0.015280586635713885,0.015280586635713885,0.015280586635713885,0.015280586635713885,0.015280586635713885,0.015280586635713885,0.015280586635713885,0.015280586635713885,0.015280586635713885,0.015280586635713885,0.017149164073452905,0.015286094905966753,0.015304024242500339,0.015288850530565055,0.015280586635713885,0.015280586635713885,0.015280586635713885,0.015280586635713914,0.015280586635713885,0.015295054319906621,0.015280586635713885,0.015280586635713885,0.015288850530564382,0.015280586635713885,0.015280586635713885,0.015280586635713885,0.015280586635713885,0.015280586635713885,0.015558918874855927,0.015280586635711156
N12,0.011631245926504013,0.011631245926504013,0.011631245926504013,0.011631245926504013,0.011631245926504013,0.011631245926504013,0.011631245926504013,0.011631245926504013,0.011631245926504013,0.011631245926504013,0.011631245926504013,0.011631245926504013,0.011631245926504013,0.011631245926504013,0.011631245926504013,0.011631245926504013,0.011631245926504013,0.014212069883054847,0.011635438700477167,0.01164908611647583,0.011637536221216918,0.011631245926504013,0.011631245926504013,0.011631245926504013,0.011631245926504035,0.011631245926504013,0.011642258408998593,0.011631245926504013,0.011631245926504013,0.011637536221216407,0.011631245926504013,0.011631245926504013,0.011631245926504013,0.011631245926504013,0.011631245926504013,0.01184310629547501,0.011631245926501936
P12,0.014511473014264661,0.014511473014264661,0.014511473014264661,0.014511473014264661,0.014511473014264661,0.014511473014264661,0.014511473014264661,0.014511473014264661,0.014511473014264661,0.014511473014264661,0.014511473014264661,0.014511473014264661,0.014511473014264661,0.014511473014264661,0.014511473014264661,0.014511473014264661,0.014511473014264661,0.016973630955593552,0.014516704038245308,0.015345359077044627,0.014519320964738316,0.014511473014264661,0.014511473014264661,0.014511473014264661,0.01451147301426469,0.014511473014264661,0.014525212500434067,0.014511473014264661,0.014511473014264661,0.014519320964737677,0.014511473014264661,0.014511473014264661,0.014511473014264661,0.014511473014264661,0.014511473014264661,0.01477579603232665,0.014511473014262071
